comment_id,text,source,overall,plot,acting,director,music,visual,confidence
40a4697cc03e,cho 3.5 điểm không phê rồi đọc là cho điểm cực phê ô nào edit kém thế ?,youtube_new,negative,none,none,negative,none,none,0.75
1795be935045,"cơ_mà để làm phim thoả_mãn nhóm_thiểu_số các nhà phê_bình phim thì lại rất khó bán được vé , nên đạo_diễn cũng chả dại gì làm theo hướng thị_trường , giải_trí bắt_mắt mới sinh lời",youtube_new,none,none,none,positive,none,none,0.78
c11611549cd1,"em và trịnh tại_sao đặt em lên trước , vì những cô gái trong phim được xây_dựng thú_vị hơn nhiều nhân_vật chính là trịnh công_sơn",youtube_new,none,negative,none,none,none,none,0.78
f11111993744,tôi cảm thấy phim này phù_hợp cho những người không tìm_hiểu kỹ về cuộc_đời trịnh công_sơn,youtube_new,neutral,none,none,none,none,none,0.75
c97feab712c0,bộ phim biến tcs thành 1 trap boy,youtube_new,none,neutral,none,none,none,none,0.75
95100c8bc642,"boss ra_tay vui ) công_nhận thấy thất_vọng thật , mình mong_đợi 2 người nghệ_sĩ mình yêu thích được lên phim và thưởng_thức được : & quot ; âm_nhạc , điện_ảnh và huế & quot ; nhưng . .",youtube_new,negative,none,none,none,none,none,0.78
4daf13573a76,"nếu không để tên , đừng dính_dáng gì tới nhạc_sĩ trịnh công sơn , thì là bộ phim hay ạ !",youtube_new,positive,none,none,none,negative,none,0.78
72e8b246cdff,"nghe các bạn phân_tích tôi hiểu nhân_vật nếu không có nổi_tiếng thì cũng phải có kịch_tính thì phim mới hay vậy , đây là cuộc_đời của một con_người thực , việc nó đơn_giản là đương_nhiên , có phải ai cũng sóng_gió đâu .",youtube_new,none,positive,none,none,none,none,0.78
a68f383578fe,"là một người_yêu nhạc trịnh và ngưỡng_mộ trịnh vô_cùng , bản_thân tớ thấy chính nhạc đã cứu cả bộ phim . ít_ra , ra khỏi rạp tớ không phải dậm chân bụp bụp tức hùng_hục vì chẳng đọng lại gì . tớ nghĩ tưngd ấy thời_gian là không đủ để nói về cuộc_đời của một người tuyệt_vời như trịnh , hay đơn_giản là không đủ để thấy tình_yêu trịnh dành cho những nàng_thơ của mình .",youtube_new,neutral,negative,none,none,positive,none,0.78
97cc24a261ef,"trịnh công sơn ngại_ngùng không dám tỏ_tình với diễm , khi diễm đi , ông rất buồn , dao ánh phải viết thư an_ủi , dần_dần mới thành tình_yêu chứ lúc trịnh đến nhà diễm thì ánh còn bé tí , ngẩn_ngơ tđn được ?",youtube_new,none,neutral,none,none,none,none,0.75
827f6da6a63e,chúng_ta mong_đợi gì ở đạo_diễn phim trạng tí cơ chứ : hot_beverage :,youtube_new,none,none,none,negative,none,none,0.78
176eb41b2238,"biết là khẩu_vị phim mỗi người mỗi khác nhưng để chê tới mức như ad thì dễ khiến người nghe nghĩ chắc ad có mâu_thuẫn với đoàn làm phim hay đạo_diễn sao mà chê phim dữ vậy . biết là phim vẫn có vài điểm chưa lột_tả trọn_vẹn được vì cả cuộc_đời của nhạc_sĩ chỉ tóm gọn trong hơn 2 tiếng ngắn_ngủi là quá khó , nếu phim làm được 2 - 3 phần khác nhau thì có_lẽ sẽ được chi tiêt hơn . có nhiều điểm bạn phân_tích và cho ý_kiến quá cá_nhân và thiên_kiến . ví_dụ việc bạn phân_tích giọng huế đã thấy sai quá sai rồi , anh_chị_em của nhạc_sĩ trịnh công sơn_sống với nhau cả đời nên họ sẽ là người góp_ý và chỉnh_sửa sao cho giống nhạc_sĩ nhất , để họ nghe mà có_thể cảm_nhận được như anh_trai mình đang ở đó , ấy vậy mà bạn cũng chê được thì không biết góp_ý gì với bạn luôn . nếu có 1 bài phê_bình & quot ; phê phim & quot ; thì mình cho rằng đây là bài & quot ; phê phim & quot ; tệ nhất mà mình được nghe . vui_vẻ",youtube_new,positive,neutral,positive,none,none,none,0.78
143bf40dad3a,vì sao phim remix lại dễ thành_công ở vn hơn vì họ chỉ cần quay và diễn : unamused_face :,youtube_new,negative,none,negative,none,none,negative,0.78
c1aea48eb94c,phim thì phải có hư_cấu cũng như tiểu_thuyết thôi mà . mục_đích của nó là thu_nhập ... nếu đến cuối năm 2022 mà phim thu_nhập 100 tỷ thì coi như thành_công . phim hay mà thua_lỗ thì bạn biết rồi đấy ... vui vui,youtube_new,neutral,none,none,none,none,none,0.75
7e2f6ae24223,"phần giọng nói tạm chấp_nhận được , mình là người huế và nghe giọng đó mình thấy tạm chấp_nhận được , cái sai là người viết lời thoại , những ý_kiến đầu vid bị đánh_giá hơi phiến_diện vd câu : & quot ; người có suy_nghĩ tầm_thường sao viết được lyric đo & quot ; hay & quot ; chẳng ai muốn tiếp_chuyện ông hơn 5p ... & quot ;",youtube_new,none,negative,none,none,neutral,none,0.78
0bd8d84363c4,"10 điểm review có tâm , tôi chỉ mong phê phim nó đúng là bản_chất của kênh này chứ không phải đi bệ đ * tôi cho các phim việt hiện này . người xem đòi_hỏi càng cao thì người đạo_diễn và diễn_viên ... mới có đà tiến lên được , chứ cứ ỉ lại là kháng giả việt cứ xem phim hài nhãm thì cứ ra các kịnh bản xàm l * vậy như thế này được .",youtube_new,none,negative,neutral,neutral,none,none,0.78
546568f65343,chưa bao_giờ thấy giang cọc như này vui ),youtube_new,none,none,positive,none,none,none,0.75
be8dd2a3e1cc,xem phim với tư_tưởng xem mv ca_nhạc . tôi thấy bt xem được,youtube_new,neutral,none,none,none,none,none,0.78
385b898b3f8a,"theo mình nói vai trịnh công sơn đoạn đầu “ háo_sắc ” nghe hơi nặng_nề . với mình đánh_giá thì vai trịnh công sơn xây_dựng sự đa_tình , đào_hoa của vai diễn . chắc chính vì thế_thì mới có_thể có cảm_hứng sáng_tác được ra những bản_nhạc .",youtube_new,none,neutral,neutral,none,none,none,0.78
d619e860a3b4,phim này làm mình liên_tưởng đến shark tank mùa 3 đưa các nhân_vật lịch_sử vào game thẻ bài,youtube_new,none,neutral,none,none,none,none,0.75
408d8a38fd0a,"hình_như phim này mục_đích để nổi_tiếng nên đã chọn nối đi ngược 1 chút là thay_vì làm phim ca_ngợi 1 danh_nhân được nhiều người vn và quốc_tế biết , hâm_mộ họ cố_tình nêu mặt tối của 1 con_người ... dẫu biết rằng con_người ai cũng có nhục_dục , ham_muốn và ở phim này như muốn thể_hiện cài tài làm nhạc của trịnh chỉ có_thể hay khi có tình_yêu như kiểu tình_yêu là nguyên_liệu để nam chính viết nhạc_vậy , nó đi ngược với suy_nghĩ của nhiều người vốn coi tình_yêu là thứ thiêng_liêng sao lại đem nó để như 1 thứ nguyên_liệu được . mình đã từng coi nhiều bộ phim cả nam và nữ chính đã trải qua rất nhiều mối tình nhưng dù trong mối tình nào họ cũng cháy hết_mình vì tình_yêu và chỉ chia_tay khi biết rằng không còn lựa_chọn nào khác . có_thể nhiều người coi qua hay chưa coi thì nói họ là lăng_loàn hay không chung thủy nhưng nếu xem kỹ những phim đó sẽ thấy điều ngược_lại là những điều họ làm chỉ vì muốn tìm được 1 ty phù_hợp , còn trong trịnh thì sao nhân_vật không làm toát lên_vẻ của 1 người đàn_ông dám đứng lên để tìm ty thực của mình mà thực_ra ty thực của nvat chính chỉ là những bản_nhạc trong khi quên đi người con_gái đã lỡ trao trái_tim cho họ .",youtube_new,negative,negative,none,none,none,none,0.78
ab405527a55e,để_ý trong rạp có mấy bạn coi giữa_chừng đi về ngang . giờ biết lý_do rồi,youtube_new,negative,none,none,none,none,none,0.78
e768dcc22d67,"xem review xong mình thấy những điểm này : có cái poster cảnh phút 2 : 30 . nói thật , cái poster đó không ghi tên vào thì mình thấy diễn_viên thứ 4 bên trái qua là ông tcs ạ vui ) thật_sự phim này đang quá overrated , quảng_bá quá nhiều cô kl đã chê phim vì cô không thấy hình_ảnh ông tcs cô đã biết chốt lại , chị tiên tóc gánh còng lưng bộ phim",youtube_new,negative,none,positive,none,none,neutral,0.78
baf3ddf4c79c,vui ) ) tưởng phim em và jv evermind vui ),youtube_new,none,none,none,none,none,none,1.0
66af6d8b7450,nói thật đây là phim việt đầu_tiên có 1 vài đoạn tôi phải đọc engsub ở dưới mới hiểu nv đang nói gì vui và tôi cảm_thấy như phim đang khắc_họa trịnh công sơn như 1 traper_vậy vui ),youtube_new,none,negative,none,none,none,none,0.78
ed04e7b61879,"thực_sự khi nghe review , tạo cảm_giác hơi ức_chế khi dìm 1 bộ phim , phim không hay , hay đang review không hay hơn 1 bộ phim khác , chúng_ta nên thoáng nên mở để tạo cảm_hứng làm phim ( 1 câu chia sẽ thật lòng dành cho phê phim là , phê phim có_thể review nào có hình_ảnh âm_thanh hay hơn em và trịnh và mạng tính nghệ_thuật thời_đại không ) . xin cảm_ơn",youtube_new,negative,none,none,none,none,none,0.78
b5938b57cee9,tất_cả những luận_điểm trên đều có_thể đem chê bohemian rhapsody - “ em và trịnh ” đen_đủi vì là phim việt,youtube_new,neutral,none,none,none,none,none,1.0
78047d83b7f2,"có ai thấy rằng tạo_hình của trịnh công sơn lúc trẻ nó cứ na_ná tạo_hình của các vai diễn hàn mặc tử ... từ đôi mắc kính , mái_tóc , tới cái giọng lơ_lớ miền trung .",youtube_new,none,none,neutral,none,none,neutral,0.75
3a65bae38717,phim việt nào ra rạp cũng hay trừ khi không hay_là do phan gia nhật linh : woozy_face : : woozy_face : : woozy_face :,youtube_new,neutral,none,none,negative,none,none,0.75
a5a8fa4969c7,"mình có 1 thắc_mắc đấy là , bỏ_qua việc qua phim này người xem có cảm_nghĩ rằng trịnh công sơn là một & quot ; trap boy & quot ; thì liệu ngoài đời có đúng như_vậy không nhỉ ? và mình đọc trên Facebook thì rất nhiều người nói là kịch_bản đã qua người_thân của chính cố nhạc_sĩ kiểm_duyệt trước rồi .",youtube_new,none,neutral,none,none,none,none,0.78
5e0af90e600f,đưa ông đạo_diễn từng chữi khán_giả thì biết phim ra ra hệ_thống cốt_lõi rồi,youtube_new,negative,none,none,negative,none,none,0.78
d8fc85b48dca,"phim đúng là nhiều điểm yếu nhưng theo mình so với nhiều phim khác thì vẫn hay hơn mà , không đến_nỗi quá tệ hay bị tung_hô quá mức . mình thích khi tcs nói ông yêu nhiều phụ_nữ nhưng ngươi phụ_nữ ông yêu nhất là mẹ ông rồi bài hát vang lên trong bóng_tối chỉ có ánh đèn nhỏ hay cảnh copy la la land khá là vui_nhộn . mình không thích việc phim đổi lý_do ông không đến được với dao ánh hay michiko mà thôi ( ông chia_tay da là vì ông biết mình khó mang lại hạnh_phúc cho bà còn michiko là do 1 số lý_do ) , sao phải làm thế khi mà thực_tế cũng khắc_họa tính_cách chân_thật của tcs đâu cần thêm kịch_tính , nhất_là da lúc sau vì cuối_cùng ngoài đời bà đã ly_dị và chăm_sóc ông lúc cuối đời . phim chê nhiều hơn khen nhưng nếu người_thân ông không ý_kiến thì những người chỉ biết ông qua âm_nhạc phản_ứng thái_quá thì có phải là phiến_diện không",youtube_new,positive,neutral,none,none,positive,positive,0.78
e150692252ac,"phim không đáng để bị chê như_vậy . đồng_ý phim còn như sạn , đôi_khi mọi thứ bị lưng_lửng và hơi hụt . nhưng nhìn_chung là phim hay mà",youtube_new,positive,neutral,none,none,none,none,0.78
22fa1d3f52e3,hình_như cảnh duy_nhất mang lại cho tôi cảm_xúc lúc xem phim này ở rạp là cảnh đồng_bào nằm_xuống khi tcs rời b & # 39 ; lao . tất_nhiên n mang lại cảm_xúc phẫn_nộ nhiều hơn chán_nản,youtube_new,negative,none,none,none,none,neutral,1.0
b0c118e05da5,cái thứ tôi quan_tâm nhất là sao hai chị_em diễm - ánh bị khùm à : ) đúng mô - típ & quot ; cô gái này thật thú_vị & quot ; con chị thì đi nhẹ_nhàng chậm_rãi giữa trời mưa éo thèm che cũng éo thèm chạy mưa . con_em thì đi dạo giữa dòng xe_đạp không : ) ( trong mơ của tcs hay sao ý ),youtube_new,none,negative,none,none,none,negative,0.78
99c551fa4ca5,"cuộc_đời 1 nhạc_sĩ lớn nếu gói gọn trong 135 phút mà nói hết tất_cả thì bạn yêu_cầu cao quá đó , bạn xem những tác_phẩm khác người_ta chỉ khai_thác phần nhỏ trong cuộc_sống thôi à , mình không khen nhưng cũng không chê phim , mình nghỉ nó phù_hợp với cuộc_sống hiện_tại , nếu làm theo ý bạn thì phim này 300 phút chưa xong đâu",youtube_new,neutral,neutral,none,none,none,none,0.78
e6616c4fe75e,"mình mong_chờ & quot ; em và trịnh & quot ; đúng nghĩa hơn nên mấy đoạn lồng phim tài_liệu chiến_tranh mình cảm_thấy hơi khiên_cưỡng , nhưng do mình đã đọc cuốn & quot ; thư tình gửi một người & quot ; và tìm_hiểu khá nhiều về cuộc tình giữa trịnh công sơn và dao ánh rồi nên phim vẫn đáng xem với mình ở một mức_độ nào đó . kiểu không thích cách xây_dựng mạch phim lắm nhưng có những đoạn của bộ phim mình lại rất thích .",youtube_new,positive,negative,none,none,none,none,0.78
e13cdb8afa30,biên_kịch bình bồng_bột phải không nhỉ . nếu đúng thì không khó để hình_dung chất_lượng,youtube_new,negative,negative,none,none,none,none,0.75
71698b9d6e3f,dưới góc_độ là tài_liệu học_tập tớ cho e v tr điểm cực phê vui ) ),youtube_new,neutral,none,none,none,none,none,1.0
0132a5caafe7,phê phim đã hết tư_bản kkk,youtube_new,positive,none,none,none,none,none,0.75
00a743fe7da0,bỏ 50 tỉ để lăng_xê ca nương bùi lan hương lẻn sao hạng a còn trịnh với chuyện tình thì mặc_kệ,youtube_new,negative,none,negative,none,none,none,0.78
910111a6804f,thẳng và thật . và xuất_sắc,youtube_new,positive,none,none,none,none,none,0.75
8d0cad185b80,thế_mà có đọc báo vn exp viết bài phim này cháy vé . là sao .,youtube_new,negative,none,none,none,none,none,0.75
fadb6deb54a6,"đây có_thể là 1 bộ phim nghiêm_chỉnh , không nhảm nhỉ . . có sự đầu_tư , có tôn_trọng khán_giả . nhưng có tôn_trọng sự_thật hay không thì tôi không biết : face_with_tears_of_joy : : face_with_tears_of_joy :",youtube_new,positive,neutral,none,none,none,none,0.78
5b61dd79ed8e,sao không phải là chê phim : em và trịnh nhở,youtube_new,negative,none,none,none,none,none,0.75
8a9f13cba84e,"phim này có ph nói về cdoi của tcs để rút ra bài_học gì đâu , mình thấy n chỉ là chạy lại một phần cdoi ông ý th để cho cta thấy tcs kph một người thánh_thiện gì , ông cũng chỉ là một người bình_thường , vẫn có điểm tốt điểm xấu th mà",youtube_new,none,negative,none,none,none,none,0.78
3ba27c7296ca,"tui xem film này chỉ có mục_đích duy_nhất là xem cuộc_sống của những người vn dưới chế_độ vnch như thế_nào mà thôi . còn cuộc_đời của tcs thì nát bét sẵn rồi , nghiện rượu , nghiện gái , nghiện tranh_ảnh : face_with_tears_of_joy :",youtube_new,none,neutral,none,none,none,none,0.78
ebd5dcf853d4,tôi là 1 người không toxixc nhưng khi xem phim tui đã phải má rất là nhiều,youtube_new,positive,none,none,none,none,none,0.75
9a3b11a147d3,chắc phê phim đi xin tiền review mà đội_ngũ làm phim evt không cho đồng nào nên đâm_ra cay_cú này . . so với chuyện & quot ; mơ & quot ; gần nhà thì evt phải cao_điểm hơn gấp 2 ( dù 2 phim khác thể_loại nhưng mỗi phim đều có thang điểm riêng ) ...,youtube_new,positive,none,none,none,none,none,1.0
eae2add42659,vui ) giá_như phê phim không pr lố mấy phim kinh_dị trước vui ) ) lạ quá ha phim này chắc review chuẩn nè,youtube_new,positive,none,none,none,none,none,0.78
7e8f607f08de,"nguyên_nhân mà bà của m mất cũng là ung_thư dạ_dày gđ4 đó là phải ăn đồ ăn hết hạn thời_gian dài , sau những lễ tết , họp gđ , có 1 đoạn thoại là con_trai thừa_hưởng tài_sản , con_gái thừa_hưởng ung_thư , nó là di_truyền rồi . nghĩ mà thấy thấm",youtube_new,none,positive,none,none,none,none,0.78
fbe284ab6cb8,cuối phim m vẫn rải hoa ẩu_tả ... như muốn bà về 1 chi_tiết rất tinh_tế,youtube_new,none,positive,none,none,none,none,1.0
90b90344d717,"đến cuối phim , mình mới khóc vì cách cậu ta hiểu về ngoại của cậu ấy yêu_thương bà nhiều hơn , chị mình với mình khóc rất nhiều và hiểu được mình được sống trong thời_gian nhiều thử_thách nhưng mình cũng cần bà chứ , h bà mất , niềm vui cũng không còn khi không có bà mình mong_muốn nếu thời_gian mà trc khi mình học cao_đẳng thì mình cần gắn_bó với bà nhiều hơn không dám xin tiền của bà : pensive_face : bà mình thì cũng như bà ngoại trên phim , gãy 1 chân khi đi đổ rác và ngã trc cửa , mình không biết bà mình bị gì cứ mặc_kệ lúc sau mới thấy bà nằm giường thì mới bt bà gãy chân , lúc hơn 80 tuổi , trí_nhớ bà minh_mẫn nhưng vẫn nói được , đến lúc thời_gian bà mất mọi người sang đông lắm rồi bà mới nhắm_mắt và trút hơi thở cuối_cùng , mình đã khóc sau khi tiễn biệt bà vào ngày cuối : loudly_crying_face :",youtube_new,positive,positive,none,none,none,none,0.75
e1795a27b462,"mình đã bật khóc nức_nở khi bà ngoại bị cơn đau hành_hạ , mong_muốn ba mẹ hãy đưa mình đi . mình nhớ lại ông ngoại của mình đã phải chịu đau như thế khi mắc ung_thư tuyến_tụy . gia_đình trong phim cũng nhiều nét giống gia_đình mình lắm . mẹ mình là con_gái út , có 2 người anh_trai , nhưng một người mình gọi là bác , còn một người mình gọi là cậu . ông_bà ngoại mình cũng thiên_vị con_cả và cháu đích_tôn nhất . bác mình làm nhà_nước , chức lớn nên gia_đình rất giàu_có , sung_túc , nhưng ông_bà lại còn cho bác một miếng đất rất to để làm_ăn , cho cháu đích_tôn ( không lo học_hành gì ) thêm một miếng đất khi ông mất nữa . cậu mình và mẹ mình thì được chia cho mỗi người miếng bé tý , đã thế lại còn bị ông bác lấn qua lấn lại . cậu mình làm tài_xế , công_việc vất_vả , không ổn_định như bác , lại bị tai_nạn trong lúc làm_việc nên chân bị khập_khiễng cả đời . mẹ mình là mẹ đơn_thân một nách nuôi hai đứa con từ khi tụi mình 1 - 2 tuổi . từ nhỏ , mình và em_trai đã được ông_bà chăm_sóc , bảo bọc rất nhiều , hàng tháng ông_bà còn phụ đỡ tiền cho mẹ nuôi 2 chị_em ăn_học . mình thương và biết_ơn ông_bà lắm . lúc ông bị bệnh , bác mình không chăm ông , chưa từng đút cho ông một bữa ăn nào . ông dưỡng_bệnh ở nhà mẹ mình , cậu thì bỏ công_việc để lên nhà mình chăm_sóc ông cùng mẹ . tới lúc ông mất thì bà ngoại ở nhà với mẹ mình . nhưng mà lúc_nào trong lòng bà ngoại , con_trai cả của bà vẫn là nhất . mẹ mình và cậu chẳng_là gì . nhiều lúc mình nghĩ cũng tủi_thân cho mẹ lắm . nhưng đôi_khi nhớ lại sự nuông_chiều ông dành cho mẹ mình , và những sự quan_tâm , dặn_dò ông dành cho mình trước khi mất , mình lại cảm_thấy ấm lòng . mong ông an_nghỉ . mong bà ngoại sống lâu trăm tuổi , khỏe_mạnh và thương mẹ mình hơn , đừng & quot ; ngốc & quot ; mà đặt tình_yêu sai chỗ như bà ngoại trong phim .",youtube_new,positive,positive,none,none,none,none,1.0
8b0b5290bdad,coi film này lúc m vào ngủ với bà quại là khóc rồi .,youtube_new,positive,positive,none,none,none,none,0.78
f3a4a03bb62c,không ai chửi gì nhân_vật mui à : smiling_face_with_tear : vừa vào mình đã rất sốc khi biết nó làm only fans,youtube_new,none,negative,none,none,none,none,0.75
7a871a30cb65,"tiếc là đoạn cuối phim không cho m tgian để thể_hiện nhiều tình_cảm hơn với bà , nhưng có_lẽ đó là thông_điệp nhà làm phim muốn truyền_tải , rằng ta sẽ không biết khi nào người_thân mình ra đi nên hãy thương_yêu họ khi còn có_thể .",youtube_new,none,neutral,none,positive,none,none,0.78
da4f68e5f3c4,cái đoạn ngoại cạo tóc đi : crying_face : tôi khóc quá trời,youtube_new,none,positive,none,none,none,none,0.75
91f4c68583fd,"với một người sống cùng ông bà nội từ nhỏ , mình nghĩ bản_thân không dám xem bộ này vào lần thứ 2 ...",youtube_new,negative,none,none,none,none,none,0.78
fddedda39f2f,tớ đã khóc từ trong rạp cho đến suốt dọc đường về,youtube_new,positive,positive,none,none,none,none,0.75
7a20841534e6,phim vn toàn nhà_lầu xe_hơi ?,youtube_new,negative,negative,none,none,none,none,0.75
128447438be2,đối_với mình đoạn cao_trào nhất_là khi ở trên xe đi qua nhưng cung đường quen_thuộc,youtube_new,none,positive,none,none,none,none,1.0
5676cf684689,"mình khóc ngay từ 2 phút đầu , cái cảnh mà cả nhà đi tảo_mộ ấy . tại nhìn tạo_hình bà giống ngoại mình quá , nhìn bé bé mà cứ cô_đơn kiểu gì . ngoại mình thì vẫn còn , và may_mắn có con_cháu yêu_thương , nhưng cũng có tuổi và sức_khỏe không được tốt nữa .",youtube_new,none,none,positive,none,none,none,0.78
7f2de8c67d2b,"xem tới cảnh bà ngoại bị ut hạnh hạ đau đơn , chỉ muốn bố_mẹ đón đi mà thấy xúc_động quá , cảnh_tượng ngày_xưa mẹ cũng bị đau_đớn như này mà chỉ biết thương mẹ thôi chứ cũng không làm gì được ...",youtube_new,none,positive,none,none,none,none,0.78
87254634f10f,"mình cảm_giác m bỏ đi lúc ở viện không hoàn_toàn bởi_vì tài_sản bà đã cho cậu rồi không , trong suốt quá_trình ở chung thấy được những người_thân đối_xử với bà làm m dịu_dàng với bà hơn và nghĩ bà thương mình nhất lúc bà giao ts cho cậu , m thấy ấm_ức vì khi đó m cảm_thấy mình không được bà chọn đồng_nghĩa với việc người bà thương nhất không phải mình mình cũng rất thích một câu trong phim : họ đã thương nhau từ lúc mình còn chưa ra_đời mới biết ba mẹ yêu_thương con vô_cùng là như nào",youtube_new,positive,positive,none,none,none,none,1.0
74a64450ac7b,"phim này dạng được thôi , chưa đủ tầm , dân mạng giờ dễ khóc thật vui )",youtube_new,neutral,none,none,none,none,none,0.78
a7dd8c3c3021,"đoạn cảm_động nhất đối_với mình là khi bà bị ut hành_hạ chỉ muốn chết lúc đó bà chỉ muốn gặp cha_mẹ của mình nếu ai trong hoàn_cảnh đó sẻ hiểu nó đau_lòng như nào , hồi đợt mình bị tai nan giao_thông thật_sự lúc đó mình săp chết chỉ mong được gặp cha_mẹ là mình toại_nguyện .",youtube_new,none,positive,none,none,none,none,0.75
2a695470c059,tôi tiếc anh tạ quá chết quá oan,youtube_new,none,negative,none,none,none,none,0.75
cffe6273720c,vẫn chỉ làm phim vì lợi_ích chứ không phải để tuyên_truyền giá_trị nhiều người già hay ở quê không có điều_kiện tiếp_xúc vui,youtube_new,negative,negative,none,none,none,none,0.78
04d82a375641,lúc ra rạp tôi luôn thắc_mắc hy_sinh để giữ thành cổ để có lợi_thế trên bàn đàm_phán nhưng rất ít cảnh về phần này . lúc đi xem phim ý ban_đầu muốn biết trên bàn đàm_phán có gì và được gì và vai madam bình như nào . nhưng mà phim vẫn hay : party_popper : : party_popper :,youtube_new,positive,negative,none,none,none,none,0.78
f12c1991a74c,"cá_nhân mình sau khi xem xong có vài cảm_nhận về phía việt nam cộng_hòa như sau . họ cũng là người việt nam có lý_tưởng riêng có vợ_con cha_mẹ , chỉ là cuộc_đời ở 2 phe đối_lập nên phải lao vào cuộc_chiến . cũng có những người thật_sự băn_khoăn về mục_tiêu chiến_tranh như nhân_vật quang . thêm 1 chi_tiết không biết nhà sản_xuất có cố_tình lồng_ghép hình_ảnh để nêu lên 1 nhân_vật có thật bên vnch là ngô quang_trưởng hay không . khi bên tướng vnch cũng có 1 nhân_vật nữa tên quang .",youtube_new,none,neutral,none,none,none,none,1.0
547499fb0495,"tôi nghĩ vụ đàm_phán paris ở phim này không_thể làm hơn được đâu , thằng mỹ chả bao_giờ muốn bị hạ thấp trên phim_ảnh của 1 đất_nước nhỏ_bé như mình , nó đì kinh_tế cho thì chớt . nên trước khi đưa cảnh này vào đã phải tham_khảo các bác bên bộ chính_trị rồi",youtube_new,none,positive,none,none,none,none,0.78
7b5ee45db39d,"mình xem phim mới có một lần nên có gì mọi người góp_ý ạ : d lúc rời rạp , mình thấy khá tiếc_nuối , vì phim còn thiếu nhiều điều . hầu_hết là về vnch và hội_nghị ở paris , có vẻ việc rút ngắn thời_lượng phim hơn so với nguyên_tác đã làm cho việc xây_dựng khung hình của quân vnch trở_nên hơi mờ_nhạt , chỉ giống như đá lót đường cho nhân_vật quang ấy , thiếu chiều sâu và ấn_tượng . thứ 2 là về hội_nghị ở paris , well như phê phim nói thì mình cũng muốn góp_ý thêm , phim có mấy cảnh mình không bt miêu_tả sao luôn vui . đang giữa chiến_trận ở quảng_trị thì lại đổi sang cảnh tranh_luận của madam bình và người của vnch , mình thấy nó hơi đột_ngột ấy , và nó cũng làm mất nhịp_độ của phim . nói đi cũng phải nói lại , phim khá hay khi các nhân_vật như tú , hài ( hải hay gì đấy , anh đó người quảng_nôm nên mình không biết : & gt ý_tứ dù không được xây_dựng sâu nhưng sự hy_sinh của họ vẫn làm mình khóc ( phim giỏi kích cảm_xúc mình thật ) . mình mong là sau_này như kiểu : 100 năm kỉ_niệm quốc_khánh 2 / 9 sẽ có thêm phim hay như thế này , hoặc hơn thế nữa để phim , mình thích phim việt nam ! : thumbs_up :",youtube_new,positive,neutral,none,negative,none,none,0.78
5d5637a1ae22,mình thấy phân_tích vẫn chưa hay như mọi lần . mình thấy có chi_tiết quang nói cả chính_quyền nguỵ và mỹ đang dẫn họ vào một cuộc_chiến hoang_tưởng với mẹ sau lần bị_thương về nhà . cái này mình thấy rất ý_nghĩa . khác nhau cơ_bản là lý_tưởng chiến_đấu của hai bên,youtube_new,negative,positive,none,none,none,none,0.78
83d30a8ea119,"nói thật một thằng đọc rất nhiều những hòi ký của chiến_trường không , vị xuyên , biến giới 79 . . lúc_nào cũng mong có một ông đạo_diễn nào đó truyền_tải lên phim ; nào là bị đjich vay quanh thiếu nước phải uống nước_tiểu cầm_cự , nào bị lạc đồng_đội một_mình bị_thương phải mò_mẫm 10 tiếng trong lòng địch để sinh_tồn và trờ về căn_cứ , nào là những câu_chuyện gây cấn về lính trinh_sát luồng sâu thăm_dò căn_cứ địch ... ôi_thôi quá nhiều gian_khổ . áp_dụng kỹ_thuật với những bộ phim chiến_tranh của hollywood thì thậm_chí những cuộc_chiến ở vn cũng hấp_dẫn , hồi hợp không kém đâu nếu đạo_diễn việt đủ tầm , công_nghệ và kinh_phí . mưa đỏ hay nhưng chưa đủ đô so với những gì mình đã hiểu được sự gian_khổ của bộ_đội vn .",youtube_new,neutral,positive,none,negative,none,none,0.78
07807ed26541,"ykr thôi nha mn : theo mình người đấu với quang trong trận sinh_tử phải được xây_dựng là sen , khi ấy mới cảm_thấy cân_bằng ít_nhất về mảng võ_thuật , cường là người đam_mê nghệ_thuật thì khó_lòng chấp_nhận được thực_tại tàn_khốc khi ấy bị điên lại trở_nên hợp_lí , nhân_vật sen ngay từ đầu được xây_dựng là người bình_tĩnh nhất đội mà_lại có cái kết hơi không được như kỳ_vọng .",youtube_new,none,negative,none,none,none,none,0.78
4bca2e9eaf62,ông em là người trực_tiếp ra trận năm đó luôn . ông đang coi phim này trong rạp thì đi ra giữa_chừng bở vì bảo phim không khắt nghiệt như hôi ông đi vui ) ( ông cũng đi đánh ở quảng_trị luôn ),youtube_new,negative,negative,none,none,none,none,0.78
c42eacdd9472,đạo_diễn thế_mà không mời ad cố_vấn cho kịch_bản nhỉ . : crying_face :,youtube_new,none,negative,none,negative,none,none,0.78
602e635b8d6b,góp_ý : phải nói đúng hơn đây là trận chiến ác_liệt nhất trong cuộc kháng_chiến chống mỹ cứu nước . còn ác_liệt nhất phải nói đến vị xuyên với tàu,youtube_new,none,neutral,none,none,none,none,0.75
2d0a3c390022,1972 dân_nghèo lắm tiếng lòng dân_nghèo nhưng áo vá đánh giặc đổ_máu cối say thịt nhưng cách chiến_sĩ đã là ah hùnh,youtube_new,positive,positive,none,none,none,none,0.75
